id,url,caption
194,https://raw.githubusercontent.com/milindkulgod/image/master/194.jpg,"['a', 'dog', 'is', 'sniffing', 'a', 'frisbee', 'in', 'the', 'water']"
195,https://raw.githubusercontent.com/milindkulgod/image/master/195.jpg,"['a', 'man', 'riding', 'a', 'bike', 'down', 'a', 'city', 'street']"
196,https://raw.githubusercontent.com/milindkulgod/image/master/196.jpg,"['a', 'group', 'of', 'people', 'standing', 'on', 'the', 'beach']"
197,https://raw.githubusercontent.com/milindkulgod/image/master/197.jpg,"['a', 'cute', 'small', 'dogs', 'play', 'with', 'a', 'boat', 'is', 'boat']"
198,https://raw.githubusercontent.com/milindkulgod/image/master/198.jpg,"['people', 'sitting', 'at', 'the', 'boats', 'in', 'the', 'water']"
199,https://raw.githubusercontent.com/milindkulgod/image/master/199.jpg,"['a', 'woman', 'is', 'swimming', 'pool']"
200,https://raw.githubusercontent.com/milindkulgod/image/master/200.jpg,"['a', 'young', 'boy', 'is', 'playing', 'a', 'briefcase']"
201,https://raw.githubusercontent.com/milindkulgod/image/master/201.jpg,"['a', 'group', 'of', 'people', 'standing', 'on', 'the', 'water']"
202,https://raw.githubusercontent.com/milindkulgod/image/master/202.jpg,"['a', 'dog', 'boat', 'that', 'is', 'in', 'its', 'mouth']"
203,https://raw.githubusercontent.com/milindkulgod/image/master/203.jpg,"['a', 'man', 'and', 'a', 'little', 'girl', 'how', 'to', 'throw', 'the', 'frisbee']"
204,https://raw.githubusercontent.com/milindkulgod/image/master/204.jpg,"['a', 'man', 'standing', 'next', 'to', 'a', 'snow']"
205,https://raw.githubusercontent.com/milindkulgod/image/master/205.jpg,"['a', 'group', 'of', 'young', 'girls', 'play', 'with', 'frisbees']"
206,https://raw.githubusercontent.com/milindkulgod/image/master/206.jpg,"['a', 'boy', 'catching', 'a', 'baseball', 'bat']"
207,https://raw.githubusercontent.com/milindkulgod/image/master/207.jpg,"['a', 'bicycle', 'parked', 'in', 'front', 'of', 'a', 'bike']"
208,https://raw.githubusercontent.com/milindkulgod/image/master/208.jpg,"['a', 'man', 'standing', 'next', 'to', 'a', 'van', 'that', 'is', 'open']"
209,https://raw.githubusercontent.com/milindkulgod/image/master/209.jpg,"['a', 'dog', 'is', 'eating', 'a', 'frizbee', 'in', 'the', 'water']"
210,https://raw.githubusercontent.com/milindkulgod/image/master/210.jpg,"['a', 'group', 'of', 'people', 'are', 'standing', 'next', 'to', 'a', 'picture', 'of', 'a', 'bus', 'driver', 'and', 'passenger', 'bus']"
211,https://raw.githubusercontent.com/milindkulgod/image/master/211.jpg,"['a', 'man', 'is', 'holding', 'a', 'baseball', 'bat']"
212,https://raw.githubusercontent.com/milindkulgod/image/master/212.jpg,"['a', 'man', 'standing', 'on', 'a', 'skateboard', 'on', 'a', 'ramp']"
213,https://raw.githubusercontent.com/milindkulgod/image/master/213.jpg,"['a', 'woman', 'holding', 'a', 'picture', 'with', 'her', 'teeth']"
214,https://raw.githubusercontent.com/milindkulgod/image/master/214.jpg,"['a', 'baby', 'brushing', 'his', 'eyes', 'is', 'holding', 'a', 'child']"
215,https://raw.githubusercontent.com/milindkulgod/image/master/215.jpg,"['a', 'group', 'of', 'people', 'sitting', 'on', 'a', 'sidecar', 'of', 'a', 'picture']"
216,https://raw.githubusercontent.com/milindkulgod/image/master/216.jpg,"['a', 'dog', 'and', 'a', 'dog', 'lying', 'in', 'the', 'water']"
217,https://raw.githubusercontent.com/milindkulgod/image/master/217.jpg,"['a', 'young', 'child', 'kneeling', 'down', 'at', 'a', 'bike']"
218,https://raw.githubusercontent.com/milindkulgod/image/master/218.jpg,"['a', 'group', 'of', 'people', 'standing', 'on', 'a', 'bench', 'talking', 'to', 'a', 'bench']"
219,https://raw.githubusercontent.com/milindkulgod/image/master/219.jpg,"['a', 'boy', 'doing', 'a', 'trick', 'on', 'top', 'of', 'a', 'cement', 'wall']"
220,https://raw.githubusercontent.com/milindkulgod/image/master/220.jpg,"['a', 'young', 'man', 'wearing', 'sunglasses', 'holding', 'a', 'cell', 'phone']"
221,https://raw.githubusercontent.com/milindkulgod/image/master/221.jpg,"['a', 'dog', 'is', 'sniffing', 'a', 'frisbee', 'in', ""it's"", 'mouth']"
222,https://raw.githubusercontent.com/milindkulgod/image/master/222.jpg,"['a', 'man', 'throwing', 'a', 'collar', 'and', 'other', 'dogs']"
223,https://raw.githubusercontent.com/milindkulgod/image/master/223.jpg,"['a', 'person', 'jumping', 'in', 'the', 'air']"
224,https://raw.githubusercontent.com/milindkulgod/image/master/224.jpg,"['a', 'man', 'standing', 'on', 'a', 'fish']"
225,https://raw.githubusercontent.com/milindkulgod/image/master/225.jpg,"['a', 'dog', 'is', 'sitting', 'on', 'a', 'tree']"
226,https://raw.githubusercontent.com/milindkulgod/image/master/226.jpg,"['a', 'small', 'dog', 'sitting', 'on', 'the', 'dirt']"
227,https://raw.githubusercontent.com/milindkulgod/image/master/227.jpg,"['a', 'group', 'of', 'people', 'standing', 'next', 'to', 'a', 'bench']"
228,https://raw.githubusercontent.com/milindkulgod/image/master/228.jpg,"['a', 'dog', 'is', 'catching', 'a', 'frisbee']"
229,https://raw.githubusercontent.com/milindkulgod/image/master/229.jpg,"['a', 'man', 'standing', 'on', 'a', 'bike']"
230,https://raw.githubusercontent.com/milindkulgod/image/master/230.jpg,"['a', 'dog', 'is', 'running', 'in', 'the', 'water']"
231,https://raw.githubusercontent.com/milindkulgod/image/master/231.jpg,"['a', 'man', 'holding', 'a', 'striped', 'tie']"
232,https://raw.githubusercontent.com/milindkulgod/image/master/232.jpg,"['a', 'young', 'boy', 'holding', 'a', 'soccer', 'ball']"
233,https://raw.githubusercontent.com/milindkulgod/image/master/233.jpg,"['a', 'kid', 'is', 'holding', 'a', 'baby']"
234,https://raw.githubusercontent.com/milindkulgod/image/master/234.jpg,"['a', 'man', 'riding', 'a', 'surfboard']"
235,https://raw.githubusercontent.com/milindkulgod/image/master/235.jpg,"['a', 'man', 'holding', 'a', 'large', 'bird']"
236,https://raw.githubusercontent.com/milindkulgod/image/master/236.jpg,"['a', 'dog', 'is', 'in', 'the', 'water']"
237,https://raw.githubusercontent.com/milindkulgod/image/master/237.jpg,"['a', 'dog', 'is', 'standing', 'in', 'the', 'grass', 'field']"
238,https://raw.githubusercontent.com/milindkulgod/image/master/238.jpg,"['a', 'woman', 'holding', 'a', 'bite', 'from', 'a', 'feeder']"
239,https://raw.githubusercontent.com/milindkulgod/image/master/239.jpg,"['a', 'man', 'is', 'walking', 'on', 'the', 'sidewalk', 'alongside', 'the', 'street']"
240,https://raw.githubusercontent.com/milindkulgod/image/master/240.jpg,"['a', 'man', 'standing', 'in', 'a', 'couch']"
241,https://raw.githubusercontent.com/milindkulgod/image/master/241.jpg,"['a', 'woman', 'feeds', 'a', 'girl', 'wearing', 'a', 'picture', 'with', 'a', 'flag']"
242,https://raw.githubusercontent.com/milindkulgod/image/master/242.jpg,"['a', 'man', 'wearing', 'a', 'hat', 'and', 'holding', 'a', 'frisbee']"
243,https://raw.githubusercontent.com/milindkulgod/image/master/243.jpg,"['a', 'man', 'riding', 'a', 'black', 'jacket', 'and', 'a', 'snow', 'board']"
244,https://raw.githubusercontent.com/milindkulgod/image/master/244.jpg,"['a', 'man', 'is', 'standing', 'on', 'a', 'dirt', 'covered', 'ground']"
245,https://raw.githubusercontent.com/milindkulgod/image/master/245.jpg,"['a', 'bicycle', 'is', 'napping', 'on', 'a', 'bike']"
246,https://raw.githubusercontent.com/milindkulgod/image/master/246.jpg,"['a', 'woman', 'is', 'standing', 'in', 'a', 'living', 'room']"
247,https://raw.githubusercontent.com/milindkulgod/image/master/247.jpg,"['a', 'black', 'and', 'white', 'dog', 'is', 'wading', 'in', 'the', 'elephants']"
248,https://raw.githubusercontent.com/milindkulgod/image/master/248.jpg,"['a', 'man', 'sits', 'on', 'a', 'bike']"
249,https://raw.githubusercontent.com/milindkulgod/image/master/249.jpg,"['a', 'group', 'of', 'people', 'sitting', 'at', 'a', 'table']"
250,https://raw.githubusercontent.com/milindkulgod/image/master/250.jpg,"['a', 'group', 'of', 'people', 'sitting', 'around', 'a', 'table', 'eating', 'pizza']"
251,https://raw.githubusercontent.com/milindkulgod/image/master/251.jpg,"['a', 'dog', 'snuggled', 'his', 'dog']"
252,https://raw.githubusercontent.com/milindkulgod/image/master/252.jpg,"['a', 'man', 'riding', 'a', 'helmet', 'on', 'a', 'ramp']"
253,https://raw.githubusercontent.com/milindkulgod/image/master/253.jpg,"['a', 'red', 'fire', 'hydrant', 'that', 'are', 'in', 'the', 'snow']"
254,https://raw.githubusercontent.com/milindkulgod/image/master/254.jpg,"['a', 'man', 'in', 'a', 'fire', 'hydrant']"
255,https://raw.githubusercontent.com/milindkulgod/image/master/255.jpg,"['a', 'young', 'girl', 'holding', 'a', 'wii', 'mote']"
256,https://raw.githubusercontent.com/milindkulgod/image/master/256.jpg,"['a', 'dog', 'laying', 'in', 'the', 'grass']"
257,https://raw.githubusercontent.com/milindkulgod/image/master/257.jpg,"['a', 'dog', 'standing', 'next', 'to', 'a', 'dog']"
258,https://raw.githubusercontent.com/milindkulgod/image/master/258.jpg,"['a', 'female', 'skateboards', 'on', 'a', 'rack']"
259,https://raw.githubusercontent.com/milindkulgod/image/master/259.jpg,"['a', 'young', 'girl', 'showing', 'off', 'into', 'the', 'air']"
260,https://raw.githubusercontent.com/milindkulgod/image/master/260.jpg,"['a', 'lady', 'holding', 'a', 'frisbee']"
261,https://raw.githubusercontent.com/milindkulgod/image/master/261.jpg,"['a', 'group', 'of', 'people', 'standing', 'around', 'her', 'lead']"
262,https://raw.githubusercontent.com/milindkulgod/image/master/262.jpg,"['a', 'little', 'girl', 'holding', 'a', 'video', 'game']"
263,https://raw.githubusercontent.com/milindkulgod/image/master/263.jpg,"['a', 'young', 'man', 'sitting', 'on', 'a', 'beach', 'chair', 'outdoors']"
264,https://raw.githubusercontent.com/milindkulgod/image/master/264.jpg,"['a', 'young', 'man', 'skateboarding', 'down', 'the', 'side', 'walk']"
265,https://raw.githubusercontent.com/milindkulgod/image/master/265.jpg,"['a', 'young', 'child', 'sleeping', 'in', 'a', 'surfboard']"
266,https://raw.githubusercontent.com/milindkulgod/image/master/266.jpg,"['a', 'person', 'that', 'is', 'holding', 'a', 'snow', 'board']"
267,https://raw.githubusercontent.com/milindkulgod/image/master/267.jpg,"['a', 'dog', 'laying', 'on', 'a', 'branch']"
268,https://raw.githubusercontent.com/milindkulgod/image/master/268.jpg,"['a', 'man', 'holds', 'a', 'helmet', 'and', 'hat', 'and', 'holding', 'a', 'pair', 'of', 'scissors']"
269,https://raw.githubusercontent.com/milindkulgod/image/master/269.jpg,"['a', 'dog', 'standing', 'next', 'to', 'each', 'other']"
270,https://raw.githubusercontent.com/milindkulgod/image/master/270.jpg,"['a', 'lamb', 'is', 'holding', 'a', 'baby', 'sheep']"
271,https://raw.githubusercontent.com/milindkulgod/image/master/271.jpg,"['a', 'small', 'dogs', 'standing', 'in', 'the', 'water']"
272,https://raw.githubusercontent.com/milindkulgod/image/master/272.jpg,"['a', 'man', 'selling', 'a', 'store', 'displaying', 'shelves']"
273,https://raw.githubusercontent.com/milindkulgod/image/master/273.jpg,"['a', 'dog', 'is', 'standing', 'on', 'a', 'boat']"
274,https://raw.githubusercontent.com/milindkulgod/image/master/274.jpg,"['a', 'man', 'is', 'adjusting', 'his', 'teeth']"
275,https://raw.githubusercontent.com/milindkulgod/image/master/275.jpg,"['a', 'woman', 'eats', 'at', 'his', 'phone']"
276,https://raw.githubusercontent.com/milindkulgod/image/master/276.jpg,"['a', 'black', 'haired', 'dog', 'standing', 'on', 'top']"
277,https://raw.githubusercontent.com/milindkulgod/image/master/277.jpg,"['a', 'small', 'white', 'dog', 'is', 'swimming', 'in', 'the', 'water']"
278,https://raw.githubusercontent.com/milindkulgod/image/master/278.jpg,"['a', 'fire', 'hydrant', 'sitting', 'on', 'the', 'front', 'of', 'a', 'rock']"
279,https://raw.githubusercontent.com/milindkulgod/image/master/279.jpg,"['a', 'young', 'girl', 'standing', 'near', 'a', 'frisbee']"
280,https://raw.githubusercontent.com/milindkulgod/image/master/280.jpg,"['a', 'man', 'in', 'a', 'siamese']"
281,https://raw.githubusercontent.com/milindkulgod/image/master/281.jpg,"['a', 'dog', 'is', 'holding', 'a', 'dog', 'stands', 'on', 'the', 'order', 'to', 'be', 'seen']"
282,https://raw.githubusercontent.com/milindkulgod/image/master/282.jpg,"['a', 'dog', 'is', 'running', 'across', 'a', 'beach']"
283,https://raw.githubusercontent.com/milindkulgod/image/master/283.jpg,"['a', 'pretty', 'young', 'adults', 'and', 'children', 'playing', 'a', 'frisbee']"
284,https://raw.githubusercontent.com/milindkulgod/image/master/284.jpg,"['a', 'brown', 'and', 'white', 'polar', 'bear', 'is', 'wading', 'in', 'the', 'water']"
285,https://raw.githubusercontent.com/milindkulgod/image/master/285.jpg,"['a', 'sad', 'looking', 'at', 'the', 'dog']"
286,https://raw.githubusercontent.com/milindkulgod/image/master/286.jpg,"['a', 'dog', 'is', 'sniffing', 'a', 'feeder']"
287,https://raw.githubusercontent.com/milindkulgod/image/master/287.jpg,"['a', 'man', 'holding', 'a', 'phone']"
288,https://raw.githubusercontent.com/milindkulgod/image/master/288.jpg,"['a', 'man', 'stands', 'at', 'a', 'food', 'cart']"
289,https://raw.githubusercontent.com/milindkulgod/image/master/289.jpg,"['a', 'dog', 'is', 'standing', 'next', 'to', 'a', 'bin']"
290,https://raw.githubusercontent.com/milindkulgod/image/master/290.jpg,"['a', 'man', 'standing', 'next', 'to', 'a', 'large', 'open', 'road']"
291,https://raw.githubusercontent.com/milindkulgod/image/master/291.jpg,"['a', 'person', 'riding', 'on', 'a', 'bed']"
292,https://raw.githubusercontent.com/milindkulgod/image/master/292.jpg,"['a', 'man', 'on', 'a', 'trick', 'on', 'a', 'snowy', 'surface']"
293,https://raw.githubusercontent.com/milindkulgod/image/master/293.jpg,"['a', 'man', 'walks', 'beside', 'a', 'street']"
294,https://raw.githubusercontent.com/milindkulgod/image/master/294.jpg,"['a', 'woman', 'holding', 'a', 'phone']"
295,https://raw.githubusercontent.com/milindkulgod/image/master/295.jpg,"['a', 'horse', 'is', 'resting', 'between', 'two', 'bears']"
296,https://raw.githubusercontent.com/milindkulgod/image/master/296.jpg,"['a', 'group', 'of', 'people', 'are', 'standing', 'next', 'to', 'a', 'backpack']"
297,https://raw.githubusercontent.com/milindkulgod/image/master/297.jpg,"['a', 'man', 'and', 'wooden', 'benches', 'with', 'a', 'large', 'case']"
298,https://raw.githubusercontent.com/milindkulgod/image/master/298.jpg,"['a', 'woman', 'with', 'a', 'phone', 'and', 'looking', 'at', 'her', 'phone']"
299,https://raw.githubusercontent.com/milindkulgod/image/master/299.jpg,"['a', 'white', 'cow', 'is', 'standing', 'in', 'the', 'yard']"
300,https://raw.githubusercontent.com/milindkulgod/image/master/300.jpg,"['a', 'couple', 'of', 'people', 'playing', 'a', 'game', 'in', 'a', 'room']"
301,https://raw.githubusercontent.com/milindkulgod/image/master/301.jpg,"['a', 'little', 'girl', 'laying', 'down', 'at', 'the', 'cushion', 'of', 'water']"
302,https://raw.githubusercontent.com/milindkulgod/image/master/302.jpg,https://raw.githubusercontent.com/milindkulgod/image/master/302.jpg
303,https://raw.githubusercontent.com/milindkulgod/image/master/303.jpg,"['a', 'pile', 'of', 'bunches', 'of', 'bunches', 'of', 'bunches', 'of', 'bunches', 'of', 'carrots']"
304,https://raw.githubusercontent.com/milindkulgod/image/master/304.jpg,"['a', 'group', 'of', 'people', 'sitting', 'around', 'a', 'table']"
305,https://raw.githubusercontent.com/milindkulgod/image/master/305.jpg,"['a', 'child', 'sitting', 'in', 'a', 'green', 'shirt', 'and', 'a', 'tooth', 'brush', 'shirt', 'is', 'sitting', 'in', 'a', 'green', 'shirt']"
306,https://raw.githubusercontent.com/milindkulgod/image/master/306.jpg,"['a', 'clown', 'nose', 'on', 'a', 'bench', 'in', 'a', 'park']"
307,https://raw.githubusercontent.com/milindkulgod/image/master/307.jpg,"['a', 'dog', 'sits', 'on', 'a', 'bench', 'with', 'a', 'dog']"
308,https://raw.githubusercontent.com/milindkulgod/image/master/308.jpg,"['a', 'dog', 'shaped', 'like', 'a', 'red', 'tie'', 'to', 'the', 'camera']"
309,https://raw.githubusercontent.com/milindkulgod/image/master/309.jpg,"['a', 'dog', 'catching', 'dog', 'sweater', 'trying', 'to', 'get', 'on', 'the', 'field']"
310,https://raw.githubusercontent.com/milindkulgod/image/master/310.jpg,"['a', 'young', 'man', 'in', 'a', 'stick', 'on', 'a', 'kite']"
311,https://raw.githubusercontent.com/milindkulgod/image/master/311.jpg,"['a', 'little', 'girl', 'in', 'a', 'kitten', 'in', 'her', 'hand', 'wrapped', 'in', 'a', 'pile', 'of', 'stuffed', 'rabbit']"
312,https://raw.githubusercontent.com/milindkulgod/image/master/312.jpg,"['a', 'group', 'of', 'people', 'waiting', 'to', 'make', 'their', 'home']"
313,https://raw.githubusercontent.com/milindkulgod/image/master/313.jpg,"['a', 'man', 'in', 'a', 'bit', 'of', 'a', 'snowboard']"
314,https://raw.githubusercontent.com/milindkulgod/image/master/314.jpg,"['a', 'person', 'carrying', 'a', 'surf', 'board', 'in', 'the', 'day']"
315,https://raw.githubusercontent.com/milindkulgod/image/master/315.jpg,"['a', 'large', 'cow', 'resting', 'on', 'a', 'mountain', 'in', 'the', 'hills']"
316,https://raw.githubusercontent.com/milindkulgod/image/master/316.jpg,"['a', 'dog', 'laying', 'on', 'the', 'grass']"
317,https://raw.githubusercontent.com/milindkulgod/image/master/317.jpg,"['a', 'man', 'standing', 'under', 'a', 'picture']"
318,https://raw.githubusercontent.com/milindkulgod/image/master/318.jpg,"['a', 'surfer', 'riding', 'a', 'surf', 'board', 'on', 'a', 'sandy', 'ocean']"
319,https://raw.githubusercontent.com/milindkulgod/image/master/319.jpg,"['two', 'young', 'men', 'playing', 'ultimate', 'frisbee']"
320,https://raw.githubusercontent.com/milindkulgod/image/master/320.jpg,"['a', 'large', 'gray', 'speed', 'train', 'on', 'a', 'yellow', 'and', 'a', 'skiing', 'along', 'the', 'water']"
321,https://raw.githubusercontent.com/milindkulgod/image/master/321.jpg,"['a', 'young', 'boy', 'with', 'a', 'nap', 'with', 'a', 'snowboard']"
322,https://raw.githubusercontent.com/milindkulgod/image/master/322.jpg,"['a', 'woman', 'sitting', 'in', 'a', 'dog', 'on', 'a', 'boat']"
323,https://raw.githubusercontent.com/milindkulgod/image/master/323.jpg,"['a', 'dog', 'laying', 'on', 'a', 'dog']"
324,https://raw.githubusercontent.com/milindkulgod/image/master/324.jpg,"['a', 'man', 'in', 'a', 'man', 'on', 'a', 'public', 'phone', 'stands', 'outside', 'a', 'dreary', 'day']"
325,https://raw.githubusercontent.com/milindkulgod/image/master/325.jpg,"['a', 'man', 'standing', 'next', 'to', 'a', 'window', 'of', 'a', 'window', 'of', 'a', 'brick', 'building']"
326,https://raw.githubusercontent.com/milindkulgod/image/master/326.jpg,"['a', 'dog', 'laying', 'down', 'on', 'the', 'snow', 'covered', 'slope']"
327,https://raw.githubusercontent.com/milindkulgod/image/master/327.jpg,"['a', 'young', 'boy', 'wearing', 'a', 'hat', 'is', 'standing', 'in', 'a', 'public']"
328,https://raw.githubusercontent.com/milindkulgod/image/master/328.jpg,"['a', 'little', 'girl', 'falling', 'off', 'a', 'small', 'child', 'on', 'a', 'small', 'hill']"
329,https://raw.githubusercontent.com/milindkulgod/image/master/329.jpg,"['a', 'snow', 'boarders', 'riding', 'a', 'mountain', 'range', 'covered', 'mountain', 'with', 'clear', 'trees', 'in', 'the', 'distance']"
330,https://raw.githubusercontent.com/milindkulgod/image/master/330.jpg,"['a', 'dog', 'laying', 'down', 'at', 'a', 'frisbee']"
331,https://raw.githubusercontent.com/milindkulgod/image/master/331.jpg,"['a', 'frisbee', 'in', 'a', 'park']"
332,https://raw.githubusercontent.com/milindkulgod/image/master/332.jpg,"['a', 'dog', 'running', 'in', 'the', 'camera']"
333,https://raw.githubusercontent.com/milindkulgod/image/master/333.jpg,"['a', 'dog', 'laying', 'down', 'on', 'a', 'lush', 'green', 'field']"
334,https://raw.githubusercontent.com/milindkulgod/image/master/334.jpg,"['a', 'group', 'of', 'people', 'standing', 'around', 'a', 'us']"
335,https://raw.githubusercontent.com/milindkulgod/image/master/335.jpg,"['a', 'dog', 'catching', 'a', 'frisbee', 'in', 'the', 'yard']"
336,https://raw.githubusercontent.com/milindkulgod/image/master/336.jpg,"['a', 'hipster', 'driver', 'is', 'sitting', 'on', 'a', 'vehicle']"
337,https://raw.githubusercontent.com/milindkulgod/image/master/337.jpg,"['a', 'man', 'standing', 'outside', 'cutting', 'the', 'airport']"
338,https://raw.githubusercontent.com/milindkulgod/image/master/338.jpg,"['a', 'man', 'stands', 'on', 'a', 'horse', 'on', 'a', 'mountain']"
339,https://raw.githubusercontent.com/milindkulgod/image/master/339.jpg,"['a', 'man', 'sitting', 'on', 'a', 'bench', 'looking', 'at', 'a', 'sidewalk']"
340,https://raw.githubusercontent.com/milindkulgod/image/master/340.jpg,"['a', 'boy', 'with', 'her', 'hands', 'a', 'crowd', 'looks', 'at', 'a', 'crowd']"
341,https://raw.githubusercontent.com/milindkulgod/image/master/341.jpg,"['a', 'woman', 'with', 'her', 'teeth', 'with', 'a', 'tie']"
342,https://raw.githubusercontent.com/milindkulgod/image/master/342.jpg,"['a', 'group', 'of', 'people', 'standing', 'in', 'the', 'grass']"
343,https://raw.githubusercontent.com/milindkulgod/image/master/343.jpg,"['a', 'crowd', 'of', 'people', 'standing', 'around', 'a', 'lot', 'of'']"
344,https://raw.githubusercontent.com/milindkulgod/image/master/344.jpg,"['a', 'mother', 'animal', 'with', 'its', 'head', 'in', 'the', 'snow']"
345,https://raw.githubusercontent.com/milindkulgod/image/master/345.jpg,"['a', 'golden', 'retriever', 'sitting', 'on', 'a', 'sidewalk']"
346,https://raw.githubusercontent.com/milindkulgod/image/master/346.jpg,"['a', 'group', 'of', 'people', 'gathered', 'on', 'skis']"
347,https://raw.githubusercontent.com/milindkulgod/image/master/347.jpg,"['a', 'young', 'man', 'in', 'a', 'helmet', 'on', 'display']"
348,https://raw.githubusercontent.com/milindkulgod/image/master/348.jpg,"['a', 'group', 'of', 'basketball', 'players', 'play', 'basketball', 'in', 'a', 'room']"
349,https://raw.githubusercontent.com/milindkulgod/image/master/349.jpg,"['a', 'couple', 'of', 'people', 'stand', 'in', 'a', 'mountain']"
350,https://raw.githubusercontent.com/milindkulgod/image/master/350.jpg,"['a', 'person', 'on', 'the', 'snow', 'board']"
351,https://raw.githubusercontent.com/milindkulgod/image/master/351.jpg,"['a', 'man', 'on', 'a', 'luggage', 'on', 'a', 'city']"
352,https://raw.githubusercontent.com/milindkulgod/image/master/352.jpg,"['a', 'woman', 'talking', 'on', 'her', 'cell', 'phone']"
353,https://raw.githubusercontent.com/milindkulgod/image/master/353.jpg,"['a', 'man', 'riding', 'a', 'skateboard', 'is', 'going', 'back', 'of', 'a', 'park']"
354,https://raw.githubusercontent.com/milindkulgod/image/master/354.jpg,"['a', 'little', 'boy', 'crying', 'on', 'a', 'bed']"
355,https://raw.githubusercontent.com/milindkulgod/image/master/355.jpg,"['a', 'dog', 'lying', 'on', 'the', 'grass']"
356,https://raw.githubusercontent.com/milindkulgod/image/master/356.jpg,"['a', 'dog', 'laying', 'on', 'a', 'red', 'and', 'white', 'dog']"
357,https://raw.githubusercontent.com/milindkulgod/image/master/357.jpg,"['a', 'man', 'in', 'a', 'polka', 'hold', 'a', 'tooth', 'paste']"
358,https://raw.githubusercontent.com/milindkulgod/image/master/358.jpg,"['a', 'soldier', 'is', 'standing', 'next', 'to', 'a', 'large', 'umbrella']"
359,https://raw.githubusercontent.com/milindkulgod/image/master/359.jpg,"['a', 'man', 'standing', 'on', 'a', 'skateboard']"
360,https://raw.githubusercontent.com/milindkulgod/image/master/360.jpg,"['a', 'man', 'is', 'seen', 'laying', 'on', 'top', 'of', 'a', 'mountain']"
361,https://raw.githubusercontent.com/milindkulgod/image/master/361.jpg,"['a', 'man', 'walking', 'on', 'a', 'sidewalk']"
362,https://raw.githubusercontent.com/milindkulgod/image/master/362.jpg,"['a', 'game', 'in', 'a', 'ball']"
363,https://raw.githubusercontent.com/milindkulgod/image/master/363.jpg,"['a', 'woman', 'skateboarding', 'outside', 'a', 'picture', 'taken', 'down', 'a', 'sidewalk']"
364,https://raw.githubusercontent.com/milindkulgod/image/master/364.jpg,"['a', 'crowd', 'of', 'people', 'help', 'each', 'other', 'people']"
365,https://raw.githubusercontent.com/milindkulgod/image/master/365.jpg,"['a', 'man', 'riding', 'on', 'a', 'skateboard', 'on', 'a', 'skateboard']"
366,https://raw.githubusercontent.com/milindkulgod/image/master/366.jpg,"['a', 'boy', 'swinging', 'a', 'baseball', 'while', 'standing', 'on', 'a', 'field']"
367,https://raw.githubusercontent.com/milindkulgod/image/master/367.jpg,"['a', 'little', 'girl', 'laying', 'down', 'next', 'to', 'her', 'hand']"
368,https://raw.githubusercontent.com/milindkulgod/image/master/368.jpg,"['a', 'dog', 'is', 'standing', 'in', 'the', 'snow']"
369,https://raw.githubusercontent.com/milindkulgod/image/master/369.jpg,"['a', 'woman', 'in', 'a', 'woman', 'in', 'a', 'banana']"
370,https://raw.githubusercontent.com/milindkulgod/image/master/370.jpg,"['a', 'person', 'walking', 'down', 'the', 'sidewalk']"
371,https://raw.githubusercontent.com/milindkulgod/image/master/371.jpg,"['outside', 'of', 'bush', 'in', 'a', 'red', 'tree']"
372,https://raw.githubusercontent.com/milindkulgod/image/master/372.jpg,"['a', 'man', 'wearing', 'a', 'really', 'snow']"
373,https://raw.githubusercontent.com/milindkulgod/image/master/373.jpg,"['a', 'man', 'riding', 'a', 'rock', 'on', 'top', 'of', 'a', 'body', 'of', 'water']"
374,https://raw.githubusercontent.com/milindkulgod/image/master/374.jpg,"['a', 'man', 'is', 'on', 'a', 'water', 'with', 'a', 'water']"
375,https://raw.githubusercontent.com/milindkulgod/image/master/375.jpg,"['a', 'person', 'standing', 'on', 'a', 'pole']"
376,https://raw.githubusercontent.com/milindkulgod/image/master/376.jpg,"['a', 'person', 'on', 'a', 'surf', 'board']"
377,https://raw.githubusercontent.com/milindkulgod/image/master/377.jpg,"['a', 'man', 'on', 'a', 'carrot', 'to', 'get', 'in', 'the', 'snow', 'covered', 'field']"
378,https://raw.githubusercontent.com/milindkulgod/image/master/378.jpg,"['a', 'dog', 'sits', 'in', 'front', 'of', 'a', 'cloudy', 'day']"
379,https://raw.githubusercontent.com/milindkulgod/image/master/379.jpg,"['two', 'men', 'playing', 'a', 'frisbee', 'away', 'from', 'the', 'frisbee']"
380,https://raw.githubusercontent.com/milindkulgod/image/master/380.jpg,"['a', 'man', 'riding', 'on', 'a', 'bicycle', 'rack']"
381,https://raw.githubusercontent.com/milindkulgod/image/master/381.jpg,"['a', 'dog', 'running', 'underneath', 'a', 'piece', 'of', 'dog']"
382,https://raw.githubusercontent.com/milindkulgod/image/master/382.jpg,"['a', 'horse', 'is', 'paddling', 'in', 'a', 'watering', 'hole']"
383,https://raw.githubusercontent.com/milindkulgod/image/master/383.jpg,"['a', 'man', 'in', 'a', 'outdoors']"
384,https://raw.githubusercontent.com/milindkulgod/image/master/384.jpg,"['a', 'group', 'of', 'kids', 'playing', 'a', 'game', 'of', 'a', 'frisbee']"
385,https://raw.githubusercontent.com/milindkulgod/image/master/385.jpg,"['a', 'little', 'girl', 'wearing', 'a', 'dog', 'on', 'her', 'head']"
386,https://raw.githubusercontent.com/milindkulgod/image/master/386.jpg,"['a', 'dog', 'lays', 'casually', 'on', 'a', 'green', 'grass', 'field']"
